0,1,0,4,7,13,18,false,false,18,1,305
0,1,0,12,1,7,10,false,true,-17,0,303
0,1,0,5,2,8,40,false,false,22,2,303
0,1,2,2,3,19,17,false,true,-7,0,328
0,1,0,1,3,14,55,false,true,-12,0,305
0,1,1,7,1,10,21,false,true,27,0,305
0,1,0,2,7,10,11,false,false,-15,2,327
0,1,1,11,5,14,41,false,false,-1,0,296
0,1,1,9,2,12,45,false,false,25,1,316
0,1,2,11,1,16,38,false,false,1,2,374
0,1,2,2,5,15,49,false,true,-12,2,343
0,1,2,6,5,7,48,false,true,40,2,381
0,1,2,1,3,10,2,false,true,-20,2,318
0,1,0,2,6,7,33,false,false,-1,2,315
0,1,1,4,6,14,43,false,false,11,0,281
0,1,2,7,4,11,40,false,true,31,2,295
0,1,0,11,4,19,15,false,false,-6,2,353
0,1,2,8,6,16,2,false,false,27,2,341
0,1,0,9,1,16,0,false,false,24,1,315
0,1,0,9,6,7,59,false,false,25,1,310
0,1,2,7,4,11,41,false,true,36,1,343
0,1,0,8,5,15,21,false,true,34,2,307
0,1,1,5,1,6,9,false,false,19,2,302
0,1,2,2,7,11,9,false,false,-19,2,305
0,1,1,11,5,12,27,false,false,-20,0,326
0,1,2,3,5,16,44,false,false,-10,2,339
0,1,0,1,6,7,20,false,false,-22,2,337
0,1,2,5,3,6,49,false,false,18,2,337
0,1,0,12,7,12,56,false,false,-16,0,327
0,1,0,8,6,16,20,false,false,38,0,309
0,1,1,10,3,15,46,false,false,16,0,305
0,1,1,10,3,17,59,false,false,15,1,343
0,1,2,3,4,18,3,false,false,-11,0,331
0,1,2,2,2,8,43,false,false,-12,0,347
0,1,2,9,3,7,22,false,true,16,1,329
0,1,0,1,3,9,35,true,false,-1,0,313
0,1,1,7,7,6,28,false,false,29,1,293
0,1,2,2,4,17,34,false,true,-7,0,331
0,1,0,9,5,7,19,false,false,14,0,305
0,1,0,6,3,19,24,false,false,37,2,320
0,1,1,4,3,17,8,true,false,25,1,293
0,1,0,3,2,13,10,false,false,-22,2,330
0,1,1,2,4,11,53,false,false,-10,0,300
0,1,2,11,1,10,8,false,false,-3,0,314
0,1,1,8,2,6,52,false,true,32,2,298
0,1,1,9,1,13,40,false,true,13,2,324
0,1,1,3,7,14,52,false,false,8,1,306
0,1,0,5,7,13,11,false,false,18,0,292
0,1,0,5,4,10,0,false,false,23,0,308
0,1,2,9,2,9,48,false,true,15,0,345
0,1,0,6,7,10,5,false,false,38,2,307
0,1,0,8,2,16,55,false,true,40,2,353
0,1,0,12,4,6,0,true,false,-19,0,281
0,1,1,8,7,12,23,false,false,35,2,328
0,1,1,5,6,13,2,false,false,13,1,309
0,1,0,12,7,7,33,false,false,-6,0,288
0,1,2,5,4,8,33,false,false,21,0,337
0,1,0,2,1,13,28,false,true,5,1,337
0,1,0,9,4,17,37,false,false,24,1,350
0,1,1,6,7,10,19,false,false,37,0,283
0,1,0,2,2,20,3,false,false,4,0,323
0,1,2,3,7,7,24,false,false,1,0,301
0,1,1,7,5,20,34,false,true,27,2,281
0,1,0,5,3,17,56,false,false,12,2,335
0,1,2,9,1,11,24,false,true,10,1,336
0,1,0,11,5,13,13,false,false,-2,0,320
0,1,1,1,3,12,6,true,false,-12,2,307
0,1,2,6,1,8,46,false,true,27,1,386
0,1,2,8,4,17,53,false,true,38,2,315
0,1,1,11,4,13,30,false,false,9,0,325
0,1,0,11,2,13,11,false,false,-4,0,325
0,1,0,10,4,11,31,false,false,22,2,297
0,1,1,12,5,9,17,false,true,-22,2,342
0,1,2,7,7,16,39,false,false,27,1,315
0,1,2,4,3,17,41,true,false,17,2,294
0,1,1,3,1,13,27,false,false,-10,0,309
0,1,1,3,7,9,47,false,false,-3,2,315
0,1,2,5,3,11,9,false,false,13,0,323
0,1,0,9,7,7,34,false,false,10,1,301
0,1,0,4,5,14,5,true,false,25,2,266
0,1,2,7,5,11,33,false,true,27,0,297
0,1,2,2,2,16,59,false,true,2,2,320
0,1,0,11,5,7,25,false,false,-23,2,375
0,1,0,12,4,18,25,false,false,3,0,333
0,1,2,7,5,14,10,false,true,28,1,305
0,1,1,7,4,15,27,false,true,27,2,300
0,1,0,5,4,11,14,false,false,19,2,291
0,1,0,7,5,9,49,false,true,34,1,337
0,1,1,7,6,16,15,false,false,37,1,294
0,1,0,2,6,10,2,false,false,-5,0,314
0,1,1,12,4,15,28,false,false,-17,2,343
0,1,2,7,5,16,20,false,true,36,2,303
0,1,1,7,7,11,30,false,false,28,2,293
0,1,0,5,1,7,1,false,false,15,1,367
0,1,2,10,5,9,43,false,false,12,0,311
0,1,1,9,3,9,2,false,false,15,1,326
0,1,2,3,5,15,4,false,false,-15,0,331
0,1,1,12,2,9,56,true,false,-20,2,307
0,1,0,10,7,18,41,false,false,13,0,293
0,1,2,9,4,7,53,false,true,11,1,325
0,1,2,2,4,10,54,false,false,-1,2,352
0,1,0,7,3,14,1,false,true,39,2,293
0,1,2,7,6,20,5,false,false,33,2,298
0,1,1,1,3,8,5,false,false,9,0,342
0,1,2,8,5,10,59,false,true,39,1,309
0,1,2,1,7,15,9,false,false,-18,2,307
0,1,0,3,2,15,57,false,false,8,2,362
0,1,0,3,3,13,13,false,false,-7,0,331
0,1,0,8,2,14,35,false,true,38,2,318
0,1,0,6,3,11,38,false,true,38,1,305
0,1,0,5,5,20,3,false,false,19,2,292
0,1,2,5,5,9,13,false,false,20,1,373
0,1,1,7,5,13,18,false,true,40,0,253
0,1,0,2,7,15,19,false,false,-15,0,319
0,1,0,11,6,7,18,false,false,9,2,309
0,1,2,3,7,20,6,false,false,-14,2,331
0,1,2,7,6,12,32,false,false,37,2,327
0,1,1,4,3,6,2,false,true,25,1,309
0,1,1,2,1,12,47,false,true,-15,2,355
0,1,2,5,5,9,8,false,false,20,0,310
0,1,1,5,3,13,34,false,false,16,2,307
0,1,0,3,3,10,21,false,false,4,0,300
0,1,0,5,4,20,52,false,false,21,0,290
0,1,1,8,6,11,11,false,false,27,0,288
0,1,0,8,1,18,0,false,true,29,2,317
0,1,0,5,7,6,23,false,false,10,0,293
0,1,2,8,1,7,58,false,true,29,2,316
0,1,2,11,5,10,13,false,false,-8,2,321
0,1,2,7,2,13,39,false,true,36,1,310
0,1,0,3,5,12,5,false,false,-1,2,342
0,1,0,12,2,9,43,true,false,-6,0,310
0,1,0,2,6,13,14,false,false,-25,2,301
0,1,1,2,1,10,32,false,false,-24,0,298
0,1,2,8,5,15,51,false,true,40,2,313
0,1,1,12,5,16,19,true,false,-20,2,316
0,1,2,8,4,14,4,false,true,33,1,322
0,1,2,3,7,7,35,false,false,-3,2,319
0,1,1,4,3,9,51,false,true,18,0,268
0,1,0,6,6,9,29,false,false,38,2,315
0,1,1,3,7,18,46,false,false,-18,2,353
0,1,0,6,4,13,21,false,false,33,0,293
0,1,2,1,3,10,0,false,true,-24,0,313
0,1,1,12,1,11,53,true,false,-10,0,264
0,1,0,8,7,6,21,false,false,35,0,290
0,1,0,4,4,19,37,true,false,10,2,315
0,1,2,3,2,18,49,false,false,-19,0,358
0,1,0,7,5,18,48,false,true,26,1,339
0,1,0,8,3,10,44,false,true,40,1,318
0,1,1,3,5,19,26,false,false,3,2,334
0,1,0,12,2,20,33,true,false,-6,2,305
0,1,2,8,5,15,34,false,true,28,0,292
0,1,2,1,3,18,33,false,true,2,1,366
0,1,2,9,2,10,48,false,false,13,0,296
0,1,2,12,2,14,22,true,false,-1,2,320
0,1,1,2,7,18,20,false,false,-1,0,293
0,1,1,1,5,6,34,false,false,-17,2,327
0,1,2,2,7,9,21,false,false,-22,0,325
0,1,0,2,7,19,34,false,false,-25,0,313
0,1,2,3,3,16,46,false,false,-1,0,349
0,1,1,1,3,20,37,true,false,-15,0,278
0,1,1,7,4,14,6,false,true,31,1,275
0,1,2,6,7,7,21,false,false,28,1,325
0,1,2,9,5,6,17,false,true,10,0,273
0,1,0,8,5,7,1,false,true,27,0,321
0,1,2,6,7,11,14,false,false,30,0,285
0,1,0,7,3,14,39,false,true,28,0,304
0,1,1,11,1,11,26,false,false,-18,2,351
0,1,2,2,6,17,29,false,false,-20,0,359
0,1,2,9,6,6,9,false,false,22,2,321
0,1,2,11,6,8,16,false,false,-11,2,320
0,1,0,7,5,6,39,false,true,26,0,269
0,1,0,10,1,18,55,false,false,20,1,331
0,1,0,12,5,13,52,true,false,-25,2,298
0,1,1,10,1,10,48,false,false,20,0,286
0,1,2,3,1,8,26,false,false,9,0,358
0,1,1,12,1,12,53,true,false,-11,0,294
0,1,1,4,4,7,3,false,true,11,0,335
0,1,1,10,4,7,7,false,false,24,1,352
0,1,2,2,2,15,49,false,true,-4,0,317
0,1,1,10,3,9,10,false,false,12,2,333
0,1,1,11,4,10,59,false,false,-15,2,343
0,1,1,3,3,9,18,false,false,-16,0,327
0,1,0,2,6,16,51,false,false,-7,0,309
0,1,2,11,4,12,56,false,false,-17,2,348
0,1,0,11,4,20,24,false,false,-6,2,341
0,1,1,6,1,8,59,false,true,40,1,349
0,1,1,5,2,13,7,false,false,22,0,296
0,1,0,7,2,9,14,false,true,33,2,304
0,1,0,8,7,6,2,false,false,38,0,306
0,1,0,12,5,15,36,false,true,-3,0,276
0,1,1,1,6,8,59,false,false,4,2,296
0,1,2,4,2,15,52,false,false,13,2,330
0,1,1,7,1,16,47,false,true,37,1,297
0,1,2,3,3,16,9,false,false,-17,2,391
0,1,0,1,2,6,8,true,false,-2,0,277
0,1,2,7,1,9,20,false,true,39,2,320
0,1,0,10,2,12,10,false,false,17,0,300
0,1,1,5,5,16,32,false,false,11,1,324
0,1,2,7,4,11,39,false,true,34,0,292
0,1,0,7,2,14,23,false,true,40,0,283
0,1,2,4,1,10,35,true,false,13,2,297
0,1,1,6,7,18,41,false,false,28,1,313
0,1,1,6,5,12,46,false,true,36,2,307
0,1,0,10,2,18,9,false,false,18,0,320
0,1,0,12,5,10,0,false,true,3,2,289
0,1,2,1,6,8,19,false,false,-14,2,368
0,1,0,5,1,18,19,false,false,21,2,331
0,1,2,9,1,10,38,false,false,12,0,308
0,1,0,10,1,7,3,false,false,22,2,331
0,1,2,1,6,9,30,false,false,-6,2,347
0,1,0,2,7,16,28,false,false,8,0,316
0,1,1,2,4,17,0,false,true,-1,2,360
0,1,2,6,1,8,49,false,true,38,1,371
0,1,0,1,7,11,33,false,false,-1,2,313
0,1,2,2,7,20,46,false,false,-11,2,333
0,1,2,3,2,13,17,false,false,-10,0,346
0,1,0,8,5,13,36,false,true,32,1,304
0,1,0,8,2,11,19,false,true,34,2,273
0,1,0,6,4,13,31,false,false,38,2,332
0,1,1,2,1,16,9,false,false,-20,0,289
0,1,2,2,3,14,29,false,true,-11,0,314
0,1,0,10,5,15,11,false,false,22,1,308
0,1,2,11,1,9,50,false,false,-14,2,332
0,1,1,10,4,20,18,false,false,16,1,328
0,1,2,2,5,13,22,false,true,-15,2,336
0,1,2,1,6,16,27,false,false,-11,2,337
0,1,2,3,3,17,58,false,false,-3,2,341
0,1,2,6,2,19,21,false,false,31,2,341
0,1,1,9,6,12,29,false,false,13,2,323
0,1,2,3,3,9,49,false,false,2,0,341
0,1,1,6,5,16,30,false,false,32,1,328
0,1,2,2,3,16,48,false,true,-16,0,312
0,1,2,2,6,13,43,false,false,-24,2,366
0,1,1,7,2,20,16,false,true,40,0,287
0,1,0,7,1,14,12,false,true,28,0,279
0,1,2,8,5,18,9,false,true,27,1,318
0,1,2,5,7,10,19,false,false,10,0,305
0,1,2,4,1,19,1,true,false,14,1,264
0,1,2,6,2,7,12,false,false,35,2,350
0,1,2,10,7,14,15,false,false,10,2,303
0,1,2,12,7,14,7,false,false,5,1,373
0,1,1,5,6,8,25,false,false,15,2,297
0,1,1,5,1,18,9,false,false,11,0,298
0,1,2,7,7,19,25,false,false,36,0,333
0,1,2,8,2,18,8,false,true,36,1,335
0,1,2,12,2,12,28,false,false,-12,0,362
0,1,1,9,1,8,42,false,true,16,1,317
0,1,2,3,3,12,49,false,false,-11,2,355
0,1,2,11,2,19,41,false,false,-19,0,316
0,1,0,8,4,16,37,false,true,32,2,308
0,1,0,4,2,9,15,false,false,18,1,331
0,1,2,9,4,8,34,false,false,13,0,309
0,1,0,12,3,7,29,true,false,-2,2,282
0,1,0,6,3,6,54,false,false,37,2,295
0,1,0,12,4,14,37,true,false,-20,0,301
0,1,0,4,3,16,22,true,false,12,0,253
0,1,2,7,4,15,32,false,true,30,1,285
0,1,0,1,1,6,15,false,false,9,0,320
0,1,1,12,5,15,22,false,true,-4,0,275
0,1,2,2,1,7,52,false,false,-17,2,357
0,1,0,9,4,20,16,false,true,11,1,302
0,1,1,9,2,8,20,false,false,23,1,320
0,1,0,10,3,9,26,false,false,11,0,312
0,1,2,2,4,18,36,false,false,-13,2,338
0,1,0,4,3,7,47,false,true,16,2,327
0,1,2,6,7,10,23,false,false,27,0,308
0,1,0,2,5,14,13,false,true,-7,2,299
0,1,2,11,7,8,6,false,false,2,2,328
0,1,1,4,2,14,7,true,false,22,2,309
0,1,0,9,5,17,27,false,false,10,1,315
0,1,2,4,3,10,38,true,false,14,0,291
0,1,1,5,5,12,26,false,false,22,0,300
0,1,2,10,2,12,22,false,false,22,2,314
0,1,2,8,7,20,28,false,false,31,1,348
0,1,2,12,3,20,6,false,true,7,0,328
0,1,0,12,1,11,50,true,false,-6,0,254
0,1,1,4,1,7,32,false,true,17,1,297
0,1,1,2,1,17,0,false,false,8,2,353
0,1,0,3,1,15,36,false,false,6,1,351
0,1,2,9,2,8,50,false,false,23,1,349
0,1,1,4,1,9,11,false,true,23,2,309
0,1,0,8,5,12,21,false,true,31,2,287
0,1,0,4,6,14,14,false,false,21,0,285
0,1,1,1,1,20,12,false,true,3,2,330
0,1,2,9,2,9,42,false,false,14,0,308
0,1,2,3,7,19,11,false,false,8,2,324
0,1,0,1,2,14,14,false,false,-14,0,318
0,1,1,5,4,20,18,false,false,19,0,288
0,1,0,4,1,14,4,false,true,18,1,284
0,1,0,10,1,20,45,false,false,10,1,309
0,1,2,5,3,13,52,false,false,25,1,328
0,1,0,10,6,19,51,false,false,15,0,287
0,1,2,3,5,14,10,false,false,-12,0,310
0,1,0,11,1,18,6,false,false,-6,0,333
0,1,0,12,6,20,33,false,false,-1,2,302
0,1,1,6,3,14,12,false,true,36,0,278
0,1,2,7,3,17,47,false,true,37,1,309
0,1,1,1,1,12,0,true,false,-6,0,315
0,1,1,3,6,14,45,false,false,-23,0,297
0,1,0,2,6,19,37,false,false,-4,2,323
0,1,1,8,5,14,35,false,true,34,2,329
0,1,0,12,6,8,31,false,false,-1,2,343
0,1,2,1,7,9,2,false,false,-21,2,337
0,1,0,10,1,13,18,false,false,22,1,312
0,1,0,11,1,19,53,false,false,1,2,354
0,1,1,9,4,12,36,false,false,25,1,292
0,1,1,4,1,20,3,true,false,24,0,244
0,1,1,11,6,11,37,false,false,-12,0,287
0,1,2,3,5,13,5,false,false,-4,0,324
0,1,0,4,2,15,0,false,true,21,0,284
0,1,1,5,1,18,40,false,false,17,0,310
0,1,0,1,2,6,11,true,false,-4,0,265
0,1,2,11,3,19,30,false,false,-5,2,357
0,1,1,8,7,9,30,false,false,38,0,308
0,1,0,11,6,17,29,false,false,-4,0,324
0,1,0,11,4,9,19,false,false,-21,2,359
0,1,1,4,3,18,56,false,true,21,2,324
0,1,0,4,2,7,7,false,false,10,2,314
0,1,1,9,4,20,48,false,true,17,0,271
0,1,2,10,6,13,52,false,false,20,0,288
0,1,2,9,7,18,19,false,false,23,2,338
0,1,2,1,4,19,29,true,false,-22,2,296
0,1,0,4,7,20,55,false,false,13,0,281
0,1,1,10,7,18,48,false,false,16,1,321
0,1,2,10,6,8,36,false,false,24,0,283
0,1,1,9,6,14,30,false,false,17,1,306
0,1,1,11,4,10,3,false,false,9,2,333
0,1,0,5,6,14,2,false,false,13,2,306
0,1,2,9,3,14,34,false,false,15,0,317
0,1,0,6,4,10,50,false,true,28,2,295
0,1,2,9,4,20,49,false,false,12,2,357
0,1,0,7,1,16,33,false,true,26,0,290
0,1,0,4,3,12,1,false,true,19,0,309
0,1,0,5,2,17,18,false,false,13,1,319
0,1,2,6,1,14,27,false,true,34,2,360
0,1,2,11,5,15,23,false,false,-12,0,321
0,1,0,8,2,10,25,false,true,34,0,271
0,1,0,12,4,8,57,false,true,0,2,337
0,1,1,12,5,8,55,true,false,-10,2,338
0,1,0,4,2,14,34,true,false,20,2,283
0,1,1,10,1,13,51,false,false,17,0,273
0,1,0,1,1,13,55,true,false,-4,2,301
0,1,2,9,2,16,47,false,true,12,1,310
0,1,1,9,2,9,21,false,true,21,2,336
0,1,2,7,7,11,59,false,false,28,0,281
0,1,1,5,7,13,44,false,false,25,0,300
0,1,0,4,7,13,34,false,false,12,0,296
0,1,1,12,4,10,8,false,false,6,2,347
0,1,0,11,5,10,7,false,false,-1,2,345
0,1,0,7,3,13,49,false,true,31,2,296
0,1,0,1,4,13,6,false,true,-25,2,274
0,1,2,6,4,12,23,false,false,29,0,331
0,1,0,9,5,9,46,false,false,17,1,329
0,1,0,11,1,14,52,false,false,-16,0,333
0,1,1,9,5,16,35,false,true,21,1,304
0,1,1,8,2,16,51,false,true,40,1,326
0,1,1,3,2,16,23,false,false,9,1,334
0,1,0,7,4,17,33,false,true,39,1,315
0,1,1,10,2,16,2,false,false,10,0,302
0,1,0,9,7,15,54,false,false,25,1,313
0,1,0,12,1,10,54,false,true,0,2,309
0,1,1,1,5,11,47,false,true,3,2,296
0,1,2,6,5,13,46,false,true,34,0,314
0,1,1,10,4,16,14,false,false,11,0,319
0,1,0,4,6,15,34,false,false,18,1,309
0,1,2,7,2,20,45,false,true,37,0,264
0,1,1,4,2,10,38,true,false,23,1,253
0,1,1,9,2,17,46,false,false,11,1,335
0,1,1,8,6,11,7,false,false,40,0,284
0,1,0,5,7,16,35,false,false,22,2,302
0,1,2,6,7,14,36,false,false,33,2,353
0,1,1,2,1,20,59,false,false,-2,0,321
0,1,0,11,3,12,11,false,false,7,2,349
0,1,0,12,4,20,47,false,false,-13,0,330
0,1,2,4,6,6,55,false,false,23,2,296
0,1,0,10,1,15,42,false,false,13,1,315
0,1,0,11,4,19,33,false,false,-21,2,347
0,1,1,12,2,10,6,true,false,-20,0,269
0,1,2,2,5,11,50,false,false,-22,2,349
0,1,2,1,1,18,45,false,false,-9,0,324
0,1,0,2,4,11,16,false,true,-19,2,334
0,1,2,9,6,18,12,false,false,18,0,324
0,1,1,7,7,14,7,false,false,30,1,282
0,1,0,4,7,9,16,false,false,13,1,319
0,1,2,5,7,16,7,false,false,24,1,298
0,1,0,9,4,18,51,false,true,16,1,303
0,1,0,8,6,19,45,false,false,40,2,289
0,1,2,3,7,13,55,false,false,1,0,329
0,1,2,9,5,18,9,false,false,17,1,364
0,1,2,1,3,18,34,false,false,-24,2,358
0,1,1,5,5,8,32,false,false,21,1,320
0,1,1,9,3,8,4,false,false,11,0,363
0,1,0,2,5,14,16,false,true,-6,0,298
0,1,1,1,5,19,48,false,false,-13,0,337
0,1,1,1,3,19,40,false,false,-14,2,357
0,1,2,4,1,10,22,false,true,22,2,339
0,1,0,4,6,14,49,false,false,17,0,290
0,1,1,10,3,11,25,false,false,20,2,293
0,1,0,5,7,9,31,false,false,24,1,308
0,1,1,2,2,9,21,false,true,-20,2,289
0,1,1,12,2,18,40,false,true,8,1,316
0,1,2,7,1,14,9,false,true,28,0,288
0,1,1,1,1,10,25,false,false,-10,2,314
0,1,1,1,1,6,34,false,false,-23,2,327
0,1,0,6,3,10,47,false,false,29,2,329
0,1,1,8,3,19,6,false,true,28,0,319
0,1,1,3,4,13,15,false,false,-11,2,329
0,1,1,2,4,14,59,false,true,-16,0,284
0,1,0,1,4,7,37,true,false,-10,0,280
0,1,0,11,2,20,24,false,false,-23,2,323
0,1,1,8,6,6,35,false,false,37,0,300
0,1,0,5,6,11,39,false,false,20,1,293
0,1,0,4,2,8,28,true,false,20,1,272
0,1,1,10,1,12,54,false,false,12,0,293
0,1,2,8,1,18,38,false,true,33,2,312
0,1,0,1,5,18,41,true,false,-15,2,298
0,1,2,8,6,6,18,false,false,36,2,298
0,1,1,12,2,8,34,true,false,7,1,303
0,1,0,2,2,7,20,false,false,-6,2,333
0,1,1,2,1,15,1,false,true,2,1,305
0,1,0,10,5,9,32,false,false,14,2,337
0,1,2,6,1,18,29,false,true,26,1,327
0,1,0,11,7,19,34,false,false,-11,0,313
0,1,1,4,1,14,46,false,true,20,1,307
0,1,2,9,5,8,46,false,true,18,0,294
0,1,2,1,3,16,23,false,false,3,0,341
0,1,2,12,1,15,36,false,true,-9,2,321
0,1,2,9,4,11,33,false,true,21,2,339
0,1,1,5,2,6,28,false,false,20,1,324
0,1,0,6,5,15,32,false,false,29,2,336
0,1,1,10,1,17,56,false,false,25,1,351
0,1,1,1,4,10,12,false,false,-10,0,313
0,1,1,5,2,12,45,false,false,10,1,309
0,1,2,9,7,18,41,false,false,10,0,306
0,1,0,6,5,15,11,false,false,26,0,306
0,1,2,10,2,17,52,false,false,12,0,319
0,1,0,5,5,10,5,false,false,25,1,313
0,1,0,4,3,14,37,false,true,16,2,298
0,1,0,12,1,6,17,true,false,-14,0,269
0,1,1,9,5,14,21,false,false,12,1,316
0,1,0,4,1,6,25,false,true,19,1,290
0,1,1,6,1,14,24,false,false,27,0,285
0,1,2,9,5,17,52,false,true,10,2,279
0,1,1,12,7,12,17,false,false,-7,0,345
0,1,2,4,4,17,0,true,false,13,1,306
0,1,2,1,1,8,4,true,false,-25,2,331
0,1,0,6,1,6,48,false,false,30,1,319
0,1,2,4,6,15,47,false,false,19,1,321
0,1,2,7,3,10,59,false,true,35,0,308
0,1,0,11,7,11,22,false,false,-22,0,312
0,1,0,9,6,8,6,false,false,18,1,300
0,1,0,2,7,12,38,false,false,-9,2,312
0,1,2,1,3,15,6,false,true,-9,0,309
0,1,0,5,2,14,5,false,false,20,1,325
0,1,1,11,3,10,36,false,false,-11,0,293
0,1,2,7,3,7,58,false,true,35,2,315
0,1,0,6,7,6,43,false,false,37,1,290
0,1,0,1,4,10,44,false,false,-14,0,319
0,1,1,7,6,16,18,false,false,35,1,333
0,1,0,7,2,8,14,false,true,37,2,309
0,1,2,11,7,14,32,false,false,-23,0,306
0,1,2,1,7,9,2,false,false,8,1,342
0,1,1,4,5,17,56,false,true,12,2,280
0,1,0,1,4,15,25,false,false,2,2,367
0,1,0,4,3,8,32,false,true,18,0,330
0,1,1,12,2,15,11,true,false,-11,2,271
0,1,0,6,3,7,59,false,true,28,1,314
0,1,2,12,7,6,2,false,false,-16,0,308
0,1,1,7,4,15,16,false,true,28,0,285
0,1,1,4,1,9,42,true,false,18,0,289
0,1,1,6,7,20,55,false,false,29,0,296
0,1,2,6,4,9,9,false,false,39,0,327
0,1,1,4,3,9,4,true,false,17,2,283
0,1,2,4,2,10,36,true,false,22,2,312
0,1,0,5,6,9,7,false,false,10,0,308
0,1,2,9,2,19,17,false,true,19,0,307
0,1,2,12,2,16,39,false,true,-20,0,317
0,1,1,7,6,6,47,false,false,35,0,276
